battery,camera,display,memory,name,price,processor,rating,reviews,warranty,logprice
3000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) Full HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Meizu C9 Pro (Gold, 32 GB)",6990,Quad Core Processor,4.1,198 Reviews,1 Year,8.852235835227855
4300 mAh Battery,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,16.76 cm (6.6 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme 6 Pro (Lightning Red, 128 GB)",19999,Snapdragon 720G Processor,4.4,"2,036 Reviews",90 Hz Ultra Smooth Display,9.903437551286085
3000 mAh Li-ion Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Gionee F205 Pro (Black, 16 GB)",4499,MT6739WW 64-bit Processor,4.1,"1,074 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,8.411610428841172
4500 mAh Lithium-ion Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A71 (Haze Crush Silver, 128 GB)",30999,Qualcomm SM7150 Processor,4.4,206 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.341710224882465
4000 mAh Battery,48MP + 8MP + 13MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"OPPO Reno2 (Ocean Blue, 256 GB)",38990,Qualcomm Snapdragon 730G Processor,4.5,176 Reviews,Ultra Dark Mode l Ultra Steady Video,10.571060481976643
4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7S (Ruby Red, 64 GB)",11999,Qualcomm Snapdragon 660 AIE Processor,4.4,"33,528 Reviews",Splash Proof - Protected by P2i,9.392578591964389
4230 mAh Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO A3s (Red, 64 GB)",10599,Qualcomm Snapdragon 450 Processor,4.3,"1,342 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.268514936027255
2070 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Asus Zenfone 2 Laser ZE500KL (Black, 16 GB)",5990,Qualcomm Snapdragon 410 MSM8916 Processor,4.1,391 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.697846691109495
2450 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Panasonic Eluga Arc 2 (Gold, 32 GB)",6340,1 Year Manufacturer Warranty,3.8,78 Reviews,,8.754634047431272
1300 mAh Li-Ion Battery,2MP Rear Camera,8.89 cm (3.5 inch) HVGA Display,512 MB RAM | 4 GB ROM | Expandable Upto 32 GB,"Karbonn A52 plus (Black and Gold, 4 GB)",3290,MTK Processor,3.6,555 Reviews,1 Year for Mobile & 6 Months for Accessories,8.098642843759418
2500 mAh Lithium Ion Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Yu Yunique 2 Plus (Champagne, 16 GB)",6699,MediaTek MT6737 Quad Core 1.3 GHz Processor,3.8,900 Reviews,Brand Warranty of 1 Year,8.809713540508268
3380 mAh Battery,8MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Lava Z62 (Midnight Blue, 16 GB)",5549,MTK 6761 Processor,4.2,44 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.621373010325902
4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A20s (Blue, 64 GB)",14900,Qualcomm SDM450-B01 Processor,4.3,80 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.60911649193355
3000 mAh Li-polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Redmi 5A (Rose Gold, 16 GB)",5999,Qualcomm Snapdragon 425 Processor,4.5,"1,53,238 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.699348067653093
4045 mAh Battery,16MP + 5MP | 25MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme 3 Pro (Lightning Purple, 128 GB)",16999,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,4.5,"14,473 Reviews",VooC Flash Charge 3.0,9.74090979777877
2600 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Samsung On5 Pro (Black, 16 GB)",6990,1 year manufacturer warranty for device and 6 months for accessories,4.2,26 Reviews,,8.852235835227855
2000 mAh Li-ion Battery,5MP Rear Camera | 5MP Front Camera,11.43 cm (4.5 inch) Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Bharat Go (Jet Black, 8 GB)",3666,MT6737 Processor,3.9,17 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.20685642839965
2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,2 GB RAM | 16 GB ROM,"Moto X (2nd Generation) (Black Leather, 16 GB)",23999,Qualcomm Snapdragon 801 MSM8974-AC Processor,4.2,"1,194 Reviews",1 Year Manufacturer Warranty,10.085767441795337
2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,2 GB RAM | 32 GB ROM,"Moto X (2nd Generation) (Black, 32 GB)",24999,Qualcomm Snapdragon 801 MSM8974-AC Processor,4.2,"1,194 Reviews",1 Year Manufacturer Warranty,10.126591103050316
3500 mAh Battery,13MP + 8MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Tecno Camon i4 (Champagne Gold, 32 GB)",7599,"Tecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",4.1,14 Reviews,,8.935771938669784
3500 mAh Battery,16MP Rear Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM,"OPPO R17 (Ambient Blue, 128 GB)",22999,1 year manufacturer warranty,,,,10.043206015705211
2500 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1.5 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Comio C1 Pro (Royal Black, 16 GB)",3964,"15 months manufacturer warranty, Additional 30 days replacement warranty by brand",3.9,51 Reviews,,8.285008895449879
2000 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Vdeo 3 (Champagne, 8 GB)",5749,Snapdragon 210�Quad Core 1.1GHz Processor,4.0,283 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.656781205623291
4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 3 (Radiant Blue, 64 GB)",10499,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4.4,"16,477 Reviews",Triple Slots (Dual SIM + Memory Card),9.259035293514941
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"POCO F1 (Rosso Red, 64 GB)",19999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.903437551286085
2000 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Panasonic Eluga I2 4G (METALIC GOLD, 8 GB)",4490,1 Year Manufacturer Warranty,3.7,45 Reviews,,8.4096079807363
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"POCO F1 (Steel Blue, 64 GB)",19999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.903437551286085
4230 mAh Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO A5s (Black, 32 GB)",9490,MTK MT6765 Processor,4.3,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.157993891603974
2400 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Gionee F103 Pro (White, 16 GB)",8600,MT6735 Processor,3.9,618 Reviews,Brand Warranty of 1 Year,9.0595174822416
2400 mAh Battery,8MP Rear Camera,13.84 cm (5.45 inch) Full HD Display,2 GB RAM | 32 GB ROM,"ITEL A46 (NEON WATER, 32 GB)",4730,1 Year,4.1,46 Reviews,,8.46168048148598
2500 mAh Li-polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Micromax Canvas Music M1 (Matte Black, 16 GB)",5299,Meditek Quad Core Processor,3.6,45 Reviews,1 Year for Handset,8.575273402492762
4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 3i (Diamond Blue, 64 GB)",10499,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4.4,"6,417 Reviews",Triple Slots (Dual SIM + Memory Card),9.259035293514941
4020 mAh Li-polymer Battery,16MP + 2MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO A9 (Fluorite Purple, 128 GB)",16490,MTK MT6771V (P70) Processor,4.4,71 Reviews,Brand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,9.710509415553645
4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Astro Moonlight White, 128 GB)",13999,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Quick Charge 4.0 Support,9.546741177474825
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Sunset Red, 32 GB)",6999,Qualcomm Snapdragon 439 Processor,4.4,"10,773 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.85352256068954
2500 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Display,3 GB RAM | 16 GB ROM,"ZOPO Color - X5.5 (Orchid Gold, 16 GB)",4570,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,3.6,12 Reviews,,8.42726848388825
4000 mAh Battery,48MP + 12MP | 20MP Front Camera,16.23 cm (6.39 inch) Display,6 GB RAM | 128 GB ROM,"Black Shark 2 (Shadow Black, 128 GB)",31999,SM855 (Qualcomm Snapdragon Premium Tier) Processor,4.4,386 Reviews,Brand Warranty of 1 Year Available for Mobile,10.373459931293572
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"POCO F1 (Graphite Black, 128 GB)",18999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.85214162518454
3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Infinix Smart 2 (City Blue, 32 GB)",7499,MTK6739 64 bit Quad Core Processor,4.0,"4,013 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.92252495730139
3100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Gionee P7 Max (Grey, 32 GB)",5950,Mediatek MT6595 Octa Core 2.2GHz Processor,3.9,"1,158 Reviews",Brand Warranty of 1 Year Available for Mobile,8.691146498539675
4000 mAh Li-ion Battery,25MP + 5MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Samsung Galaxy A30s (Prism Crush White, 64 GB)",18900,Exynos 7904 Processor,4.3,298 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.846917201047734
4000 mAh Lithium-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A10s (Black, 32 GB)",8980,MediaTek MT6762 Processor,4.3,165 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.102755161296246
2400 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Air (Blusher Gold, 8 GB)",3590,1 Year Brand Warranty,4.1,31 Reviews,,8.185907481482324
2400 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Air (Slate Grey, 8 GB)",3590,1 Year Warranty,4.1,31 Reviews,,8.185907481482324
3000 mAh Battery,16MP Rear Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Nokia 6.1 (Iron, White, 32 GB)",8999,Qualcomm Snapdragon 630 Processor,4.2,"3,457 Reviews",Brand Warranty of 1 Year Available for Mobile,9.104868739033948
3500 mAh Battery,13MP Rear Camera,13.97 cm (5.5 inch) Display,3 GB RAM | 32 GB ROM,"Homtom H3 (Silver, 32 GB)",5049,3 Year Manufacturing Warranty(Currently Services Not Available at South India),3.6,56 Reviews,,8.526945482858915
3765 mAh Battery,48MP Rear Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM,"OPPO Reno (JET BLACK, 128 GB)",29950,Brand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,,,,10.307284603543595
4120 mAh Li-polymer Battery,8MP Rear Camera | 5MP Front Camera,15.49 cm (6.1 inch) Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Lava Z53 (Prism Rose, 16 GB)",5499,UniSoC SC9832E Processor,3.9,7 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.612321536507814
4010 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Panasonic Eluga Ray 610 (Blue, 32 GB)",5699,MediaTek Helio P22 Octa Core Processor,4.1,714 Reviews,Domestic,8.648045999835
3800 mAh Lithium-ion Battery,24MP + 5MP + 10MP + 8MP | 24MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A9 (Lemonade Blue, 128 GB)",39000,Qualcomm Snapdragon 660 Processor,4.4,68 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10.571316925111784
4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Yu Ace (Elektric Blue, 16 GB)",4999,MT6739WW Processor,4.1,"8,190 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.51699317141357
4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Yu Ace (Rose Gold, 16 GB)",4999,MT6739WW Processor,4.1,"8,190 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.51699317141357
1550 mAh Battery,5MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava A55 (Black & Silver, 8 GB)",3499,SC7731C Processor,3.5,15 Reviews,1 Year on Handset and 6 Months on Accessories,8.160232492367689
4000 mAh Lithium-ion Battery,16MP + 5MP | 16MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A30 (White, 64 GB)",18000,Exynos 7904 Processor,4.4,"1,422 Reviews",Super AMOLED Display,9.798127036878302
4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7S (Onyx Black, 64 GB)",11999,Qualcomm Snapdragon 660 AIE Processor,4.4,"33,528 Reviews",Splash Proof - Protected by P2i,9.392578591964389
4000 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Power (Dark Grey, 8 GB)",3990,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,4.0,38 Reviews,,8.29154650988391
4230 mAh Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO A5s (Blue, 32 GB)",13750,MTK MT6765 Processor,4.3,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.528794103094718
4000 mAh Li-ion Battery,25MP + 5MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Samsung Galaxy A30s (Prism Crush Black, 64 GB)",18900,Exynos 7904 Processor,4.3,298 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,9.846917201047734
2200 mAh Lithium ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Panasonic P100 (Gold, 16 GB)",3999,Mediatek MTK 6737 Quad Core Processor,3.9,293 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.293799608846818
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Sunset Red, 32 GB)",7499,Qualcomm Snapdragon 439 Processor,4.3,"10,076 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8.92252495730139
2600 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,2 GB RAM | 16 GB ROM,"InFocus M535 (Silver, 16 GB)",7500,0 0 Quad Core 1.5GHz Processor,3.9,66 Reviews,1 Year Service Center Warranty,8.922658299524402
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Pebble Grey, 128 GB)",17498,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,9.76984186766621
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Arctic White, 128 GB)",17198,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,9.752548376970841
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Aqua Green, 128 GB)",17498,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,9.76984186766621
1200 mAh Battery,1.3MP Rear Camera,8.89 cm (3.5 inch) FWVGA Display,512 MB RAM | 4 GB ROM,"Micromax BOLT S301 3G Without Charger (Black, 4 GB)",2399,1 Year Manufacturer Warranty,2.9,27 Reviews,,7.782807262839695
4000 mAh Battery,13MP Rear Camera,15.24 cm (6 inch) Display,3 GB RAM | 32 GB ROM,"Tecno Camon I Twin (Midnight Black, 32 GB)",6399,1 Year Brand Warranty,4.4,9 Reviews,,8.76389700713946
3050 mAh Battery,13MP + 2MP | 8MP Front Camera,13.97 cm (5.5 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Tecno Camon I Ace 2x (Nebula Black, 32 GB)",6399,1 Year Brand Warranty,4.1,96 Reviews,,8.76389700713946
4000 mAh Battery,13MP Rear Camera,15.8 cm (6.22 inch) Display,4 GB RAM | 64 GB ROM,"Coolpad Cool 5 (Gradient Blue, 64 GB)",7290,1 Year,3.9,27 Reviews,,8.894258825002703
4000 mAh Battery,13MP + 2MP | 5MP Front Camera,15.49 cm (6.1 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Realme C2 (Diamond Blue, 16 GB)",6499,MediaTek P22 Octa Core 2.0 GHz Processor,4.4,"67,674 Reviews",Dual Nano SIM slots and Memory Card Slot,8.77940359789435
4050 mAh Battery,13MP + 13MP + 8MP + 5MP | 16MP Front Camera,15.77 cm (6.21 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"LG W30 Pro (Midnight Purple, 64 GB)",13499,Octa-Core Processor,4.0,20 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for Accessories,9.510370887608827
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (Yellow, 16 GB)",9999,Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Processor,4.0,"24,533 Reviews",Brand Warranty of 1 Year,9.21024036697585
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (White, 16 GB)",9999,ARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Octa Core 1.7GHz Processor,4.0,"24,533 Reviews",Brand Warranty of 1 Year,9.21024036697585
4000 mAh Li-ion Polymer Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,15.72 cm (6.19 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Infinix Hot 7 (Midnight Black, 64 GB)",9999,Helio P25 (MTK6757CD) Processor,4.2,"3,474 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9.21024036697585
