issue_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,Split(-)(issue_date)_0,Split(-)(issue_date)_1,Split(-)(issue_date)_2,Split(-)(listing_date)_0,Split(-)(listing_date)_1,Split(:)(listing_date)_0,Split(:)(listing_date)_1,Split( )(listing_date)_0,Split( )(listing_date)_1,Split( )(color_type)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(pet_id)_0","ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(issue_date)_0",ExtractNumber((\d{2}))(issue_date)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(listing_date)_0",ExtractNumber((\d{2}))(listing_date)_0,OneHot()(X2)_0,OneHot()(X2)_1,OneHot()(X2)_4,OneHot()(X2)_7,OneHot()(X2)_9
2016-05-06 00:00:00,1.0,Red Merle,0.03,12.69,0,1,2,2016,05,06 00:00:00,2017,05,2017-05-26 13,06,2017-05-26,13:06:00,Red,61244.0,2016.0,5.0,2017.0,5.0,0,1,0,0,0
2017-07-06 00:00:00,2.0,White,0.64,20.86,16,9,1,2017,07,06 00:00:00,2017,12,2017-12-27 09,00,2017-12-27,09:00:00,White,63696.0,2017.0,7.0,2017.0,12.0,0,0,0,0,1
2017-07-03 00:00:00,2.0,Chocolate,0.47,30.69,13,9,2,2017,07,03 00:00:00,2017,10,2017-10-28 16,38,2017-10-28,16:38:00,Chocolate,65645.0,2017.0,7.0,2017.0,10.0,0,0,0,0,1
2018-06-08 00:00:00,0.0,Tan,0.47,10.9,0,1,2,2018,06,08 00:00:00,2019,03,2019-03-06 16,22,2019-03-06,16:22:00,Tan,73687.0,2018.0,6.0,2019.0,3.0,0,1,0,0,0
2016-02-27 00:00:00,0.0,White,0.63,9.79,7,1,2,2016,02,27 00:00:00,2018,07,2018-07-15 12,03,2018-07-15,12:03:00,White,50769.0,2016.0,2.0,2018.0,7.0,0,1,0,0,0
2016-07-01 00:00:00,0.0,Tan,0.64,48.35,0,1,2,2016,07,01 00:00:00,2016,10,2016-10-13 19,05,2016-10-13,19:05:00,Tan,62605.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2016-06-08 00:00:00,1.0,Cream Tabby,0.42,13.41,7,1,1,2016,06,08 00:00:00,2016,09,2016-09-14 10,56,2016-09-14,10:56:00,Cream,73471.0,2016.0,6.0,2016.0,9.0,0,1,0,0,0
2011-07-28 00:00:00,1.0,Black,0.95,7.26,0,7,2,2011,07,28 00:00:00,2016,07,2016-07-28 12,16,2016-07-28,12:16:00,Black,70046.0,2011.0,7.0,2016.0,7.0,0,0,0,1,0
2018-03-19 00:00:00,2.0,Brown Tabby,0.92,47.47,0,3,1,2018,03,19 00:00:00,2019,04,2019-04-11 15,00,2019-04-11,15:00:00,Brown,75525.0,2018.0,3.0,2019.0,4.0,0,0,0,0,0
2018-11-05 00:00:00,0.0,White,0.3,30.21,0,1,1,2018,11,05 00:00:00,2019,02,2019-02-08 18,15,2019-02-08,18:15:00,White,64563.0,2018.0,11.0,2019.0,2.0,0,1,0,0,0
2015-01-01 00:00:00,1.0,Lynx Point,0.99,8.1,0,7,1,2015,01,01 00:00:00,2018,01,2018-01-22 14,00,2018-01-22,14:00:00,Lynx,51582.0,2015.0,1.0,2018.0,1.0,0,0,0,1,0
2018-04-24 00:00:00,2.0,Cream,0.48,49.95,13,9,2,2018,04,24 00:00:00,2018,07,2018-07-10 15,21,2018-07-10,15:21:00,Cream,52637.0,2018.0,4.0,2018.0,7.0,0,0,0,0,1
2016-09-28 00:00:00,0.0,Calico,0.62,36.17,13,9,1,2016,09,28 00:00:00,2017,11,2017-11-17 18,22,2017-11-17,18:22:00,Calico,64161.0,2016.0,9.0,2017.0,11.0,0,0,0,0,1
2015-11-17 00:00:00,1.0,Orange Tabby,0.98,32.33,13,9,1,2015,11,17 00:00:00,2016,12,2016-12-14 14,16,2016-12-14,14:16:00,Orange,66513.0,2015.0,11.0,2016.0,12.0,0,0,0,0,1
2017-12-21 00:00:00,1.0,Tricolor,0.59,45.4,13,9,2,2017,12,21 00:00:00,2018,09,2018-09-30 15,34,2018-09-30,15:34:00,Tricolor,51440.0,2017.0,12.0,2018.0,9.0,0,0,0,0,1
2012-10-20 00:00:00,2.0,Torbie,0.65,19.21,18,4,1,2012,10,20 00:00:00,2016,11,2016-11-09 11,03,2016-11-09,11:03:00,Torbie,71303.0,2012.0,10.0,2016.0,11.0,0,0,1,0,0
2016-09-06 00:00:00,0.0,Lynx Point,0.84,7.22,13,9,1,2016,09,06 00:00:00,2018,03,2018-03-25 13,56,2018-03-25,13:56:00,Lynx,73417.0,2016.0,9.0,2018.0,3.0,0,0,0,0,1
2013-08-13 00:00:00,1.0,Blue,0.85,11.33,0,7,1,2013,08,13 00:00:00,2018,09,2018-09-04 13,41,2018-09-04,13:41:00,Blue,53977.0,2013.0,8.0,2018.0,9.0,0,0,0,1,0
2016-06-14 00:00:00,0.0,Tricolor,0.74,8.78,0,1,2,2016,06,14 00:00:00,2018,07,2018-07-09 17,04,2018-07-09,17:04:00,Tricolor,51221.0,2016.0,6.0,2018.0,7.0,0,1,0,0,0
2017-05-22 00:00:00,1.0,Black,0.12,31.92,0,1,1,2017,05,22 00:00:00,2017,09,2017-09-18 18,19,2017-09-18,18:19:00,Black,62420.0,2017.0,5.0,2017.0,9.0,0,1,0,0,0
2017-07-08 00:00:00,1.0,Brown Tabby,0.8,19.63,0,1,1,2017,07,08 00:00:00,2017,10,2017-10-08 18,45,2017-10-08,18:45:00,Brown,63594.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2013-08-20 00:00:00,0.0,Brown,0.07,33.26,0,1,2,2013,08,20 00:00:00,2018,09,2018-09-19 16,00,2018-09-19,16:00:00,Brown,55956.0,2013.0,8.0,2018.0,9.0,0,1,0,0,0
2015-10-31 00:00:00,2.0,Black,0.84,31.02,18,4,1,2015,10,31 00:00:00,2016,09,2016-09-02 11,59,2016-09-02,11:59:00,Black,65373.0,2015.0,10.0,2016.0,9.0,0,0,1,0,0
2011-12-19 00:00:00,0.0,Black,0.61,44.23,0,7,2,2011,12,19 00:00:00,2016,10,2016-10-09 15,49,2016-10-09,15:49:00,Black,53257.0,2011.0,12.0,2016.0,10.0,0,0,0,1,0
2016-05-18 00:00:00,1.0,White,0.29,33.11,0,1,2,2016,05,18 00:00:00,2017,06,2017-06-16 15,55,2017-06-16,15:55:00,White,68490.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2016-05-13 00:00:00,1.0,Red,0.23,9.74,0,1,2,2016,05,13 00:00:00,2017,06,2017-06-08 18,42,2017-06-08,18:42:00,Red,64953.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2014-10-29 00:00:00,2.0,Black,1.0,28.7,0,7,2,2014,10,29 00:00:00,2016,11,2016-11-29 11,02,2016-11-29,11:02:00,Black,51293.0,2014.0,10.0,2016.0,11.0,0,0,0,1,0
2017-11-04 00:00:00,nan,Black,0.94,39.09,13,9,1,2017,11,04 00:00:00,2017,12,2017-12-10 14,41,2017-12-10,14:41:00,Black,56277.0,2017.0,11.0,2017.0,12.0,0,0,0,0,1
2016-07-04 00:00:00,1.0,Black,0.82,28.12,0,1,1,2016,07,04 00:00:00,2016,09,2016-09-28 15,50,2016-09-28,15:50:00,Black,67746.0,2016.0,7.0,2016.0,9.0,0,1,0,0,0
2016-08-21 00:00:00,2.0,Brown,0.28,22.69,13,9,2,2016,08,21 00:00:00,2018,10,2018-10-03 11,13,2018-10-03,11:13:00,Brown,63493.0,2016.0,8.0,2018.0,10.0,0,0,0,0,1
2014-05-17 00:00:00,1.0,Red,0.63,45.49,0,7,2,2014,05,17 00:00:00,2017,06,2017-06-06 12,40,2017-06-06,12:40:00,Red,55813.0,2014.0,5.0,2017.0,6.0,0,0,0,1,0
2017-08-02 00:00:00,0.0,White,0.37,29.93,13,9,1,2017,08,02 00:00:00,2018,09,2018-09-05 09,56,2018-09-05,09:56:00,White,74779.0,2017.0,8.0,2018.0,9.0,0,0,0,0,1
2016-12-03 00:00:00,1.0,Blue Tabby,0.67,32.09,0,1,1,2016,12,03 00:00:00,2017,03,2017-03-10 19,00,2017-03-10,19:00:00,Blue,58134.0,2016.0,12.0,2017.0,3.0,0,1,0,0,0
2016-11-04 00:00:00,nan,Black,0.71,27.64,15,4,4,2016,11,04 00:00:00,2017,11,2017-11-25 17,06,2017-11-25,17:06:00,Black,72200.0,2016.0,11.0,2017.0,11.0,0,0,1,0,0
2018-03-17 00:00:00,1.0,Sable,0.8,20.06,0,1,2,2018,03,17 00:00:00,2018,06,2018-06-12 12,37,2018-06-12,12:37:00,Sable,73631.0,2018.0,3.0,2018.0,6.0,0,1,0,0,0
2015-07-26 00:00:00,1.0,White,0.6,37.66,0,1,1,2015,07,26 00:00:00,2016,08,2016-08-20 18,45,2016-08-20,18:45:00,White,54647.0,2015.0,7.0,2016.0,8.0,0,1,0,0,0
2012-11-06 00:00:00,1.0,Brown Brindle,0.62,29.04,0,7,2,2012,11,06 00:00:00,2016,11,2016-11-27 16,36,2016-11-27,16:36:00,Brown,69022.0,2012.0,11.0,2016.0,11.0,0,0,0,1,0
2016-07-21 00:00:00,nan,Black,0.2,39.18,13,9,1,2016,07,21 00:00:00,2016,09,2016-09-02 15,41,2016-09-02,15:41:00,Black,73360.0,2016.0,7.0,2016.0,9.0,0,0,0,0,1
2012-01-31 00:00:00,0.0,Blue Merle,0.06,16.2,0,7,2,2012,01,31 00:00:00,2017,02,2017-02-23 17,36,2017-02-23,17:36:00,Blue,65367.0,2012.0,1.0,2017.0,2.0,0,0,0,1,0
2017-08-12 00:00:00,1.0,Cream Tabby,0.1,11.61,7,1,1,2017,08,12 00:00:00,2018,06,2018-06-04 10,08,2018-06-04,10:08:00,Cream,59357.0,2017.0,8.0,2018.0,6.0,0,1,0,0,0
2016-09-29 00:00:00,2.0,Red,0.19,6.68,13,9,2,2016,09,29 00:00:00,2018,10,2018-10-21 11,49,2018-10-21,11:49:00,Red,68259.0,2016.0,9.0,2018.0,10.0,0,0,0,0,1
2016-07-17 00:00:00,0.0,Calico,0.82,7.57,0,1,1,2016,07,17 00:00:00,2016,10,2016-10-09 16,06,2016-10-09,16:06:00,Calico,58723.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2014-06-03 00:00:00,2.0,Brown Brindle,0.39,20.49,13,9,2,2014,06,03 00:00:00,2019,05,2019-05-11 00,00,2019-05-11,00:00:00,Brown,76829.0,2014.0,6.0,2019.0,5.0,0,0,0,0,1
2018-04-16 00:00:00,2.0,Blue,0.84,14.21,13,9,1,2018,04,16 00:00:00,2018,08,2018-08-07 09,06,2018-08-07,09:06:00,Blue,68926.0,2018.0,4.0,2018.0,8.0,0,0,0,0,1
2016-07-31 00:00:00,1.0,Sable,0.27,13.12,0,1,2,2016,07,31 00:00:00,2017,02,2017-02-26 18,30,2017-02-26,18:30:00,Sable,73789.0,2016.0,7.0,2017.0,2.0,0,1,0,0,0
2016-11-08 00:00:00,0.0,White,0.17,44.99,0,1,2,2016,11,08 00:00:00,2018,12,2018-12-31 18,27,2018-12-31,18:27:00,White,65345.0,2016.0,11.0,2018.0,12.0,0,1,0,0,0
2016-01-05 00:00:00,1.0,Blue,0.06,31.36,0,1,2,2016,01,05 00:00:00,2017,11,2017-11-04 18,14,2017-11-04,18:14:00,Blue,55887.0,2016.0,1.0,2017.0,11.0,0,1,0,0,0
2008-09-30 00:00:00,1.0,Blue Merle,0.28,46.12,0,7,2,2008,09,30 00:00:00,2018,10,2018-10-20 12,51,2018-10-20,12:51:00,Blue,57058.0,2008.0,9.0,2018.0,10.0,0,0,0,1,0
2012-06-06 00:00:00,0.0,Cream,0.1,35.86,0,7,2,2012,06,06 00:00:00,2018,06,2018-06-27 11,26,2018-06-27,11:26:00,Cream,50856.0,2012.0,6.0,2018.0,6.0,0,0,0,1,0
2017-07-29 00:00:00,1.0,Orange Tabby,0.91,31.48,7,1,1,2017,07,29 00:00:00,2017,10,2017-10-19 20,36,2017-10-19,20:36:00,Orange,75178.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2013-04-06 00:00:00,0.0,Brown Brindle,0.0,32.48,7,1,2,2013,04,06 00:00:00,2017,10,2017-10-15 08,55,2017-10-15,08:55:00,Brown,58112.0,2013.0,4.0,2017.0,10.0,0,1,0,0,0
2013-12-15 00:00:00,2.0,Brown Tabby,0.2,7.66,16,9,1,2013,12,15 00:00:00,2017,01,2017-01-05 09,00,2017-01-05,09:00:00,Brown,57920.0,2013.0,12.0,2017.0,1.0,0,0,0,0,1
2016-04-27 00:00:00,0.0,Brown Tabby,0.04,6.53,0,1,1,2016,04,27 00:00:00,2018,05,2018-05-22 12,24,2018-05-22,12:24:00,Brown,52586.0,2016.0,4.0,2018.0,5.0,0,1,0,0,0
2016-12-12 00:00:00,0.0,Black,0.85,9.82,13,9,1,2016,12,12 00:00:00,2017,04,2017-04-03 13,28,2017-04-03,13:28:00,Black,55951.0,2016.0,12.0,2017.0,4.0,0,0,0,0,1
2017-03-30 00:00:00,2.0,Gray Tabby,0.11,35.9,17,9,1,2017,03,30 00:00:00,2019,04,2019-04-24 17,34,2019-04-24,17:34:00,Gray,76066.0,2017.0,3.0,2019.0,4.0,0,0,0,0,1
2017-08-02 00:00:00,1.0,Black,0.91,13.4,0,1,1,2017,08,02 00:00:00,2018,08,2018-08-27 18,16,2018-08-27,18:16:00,Black,69052.0,2017.0,8.0,2018.0,8.0,0,1,0,0,0
2016-06-03 00:00:00,nan,Black,0.2,28.75,18,4,1,2016,06,03 00:00:00,2016,08,2016-08-24 17,04,2016-08-24,17:04:00,Black,52785.0,2016.0,6.0,2016.0,8.0,0,0,1,0,0
2011-01-19 00:00:00,0.0,Black,0.03,17.5,0,7,2,2011,01,19 00:00:00,2019,02,2019-02-09 12,28,2019-02-09,12:28:00,Black,61552.0,2011.0,1.0,2019.0,2.0,0,0,0,1,0
2016-11-25 00:00:00,nan,Brown Tabby,0.4,12.06,18,4,1,2016,11,25 00:00:00,2017,01,2017-01-15 12,30,2017-01-15,12:30:00,Brown,56462.0,2016.0,11.0,2017.0,1.0,0,0,1,0,0
2017-12-14 00:00:00,0.0,Black,0.43,37.19,13,9,2,2017,12,14 00:00:00,2018,07,2018-07-28 15,24,2018-07-28,15:24:00,Black,57994.0,2017.0,12.0,2018.0,7.0,0,0,0,0,1
2015-12-19 00:00:00,0.0,Tan,0.03,29.4,0,7,2,2015,12,19 00:00:00,2017,01,2017-01-11 17,21,2017-01-11,17:21:00,Tan,60041.0,2015.0,12.0,2017.0,1.0,0,0,0,1,0
2018-04-14 00:00:00,1.0,Black,0.83,5.48,0,1,1,2018,04,14 00:00:00,2018,09,2018-09-08 16,09,2018-09-08,16:09:00,Black,52932.0,2018.0,4.0,2018.0,9.0,0,1,0,0,0
2018-09-10 00:00:00,2.0,Calico,0.45,7.63,17,9,1,2018,09,10 00:00:00,2019,04,2019-04-03 11,25,2019-04-03,11:25:00,Calico,72669.0,2018.0,9.0,2019.0,4.0,0,0,0,0,1
2015-08-26 00:00:00,1.0,Red,0.23,10.08,0,1,2,2015,08,26 00:00:00,2017,09,2017-09-22 17,02,2017-09-22,17:02:00,Red,69236.0,2015.0,8.0,2017.0,9.0,0,1,0,0,0
2013-09-26 00:00:00,2.0,Buff,0.24,15.92,0,7,2,2013,09,26 00:00:00,2018,10,2018-10-16 15,32,2018-10-16,15:32:00,Buff,50095.0,2013.0,9.0,2018.0,10.0,0,0,0,1,0
2018-01-19 00:00:00,0.0,Brown Tabby,0.13,22.61,0,1,1,2018,01,19 00:00:00,2019,04,2019-04-06 14,09,2019-04-06,14:09:00,Brown,75304.0,2018.0,1.0,2019.0,4.0,0,1,0,0,0
2017-06-30 00:00:00,2.0,Lynx Point,0.46,21.78,18,4,1,2017,06,30 00:00:00,2017,09,2017-09-04 10,32,2017-09-04,10:32:00,Lynx,64217.0,2017.0,6.0,2017.0,9.0,0,0,1,0,0
2014-01-22 00:00:00,1.0,Blue,0.96,39.83,18,4,2,2014,01,22 00:00:00,2016,09,2016-09-12 13,20,2016-09-12,13:20:00,Blue,57278.0,2014.0,1.0,2016.0,9.0,0,0,1,0,0
2017-03-31 00:00:00,2.0,Tan,0.85,30.8,0,1,2,2017,03,31 00:00:00,2019,05,2019-05-05 17,02,2019-05-05,17:02:00,Tan,76550.0,2017.0,3.0,2019.0,5.0,0,1,0,0,0
2015-07-19 00:00:00,1.0,White,0.87,5.49,0,7,2,2015,07,19 00:00:00,2019,04,2019-04-04 12,12,2019-04-04,12:12:00,White,75224.0,2015.0,7.0,2019.0,4.0,0,0,0,1,0
2017-07-07 00:00:00,0.0,White,0.62,24.32,0,1,2,2017,07,07 00:00:00,2018,07,2018-07-06 16,36,2018-07-06,16:36:00,White,68443.0,2017.0,7.0,2018.0,7.0,0,1,0,0,0
2015-05-21 00:00:00,0.0,Brown Brindle,0.82,29.77,0,1,2,2015,05,21 00:00:00,2017,06,2017-06-24 16,17,2017-06-24,16:17:00,Brown,71044.0,2015.0,5.0,2017.0,6.0,0,1,0,0,0
2012-06-17 00:00:00,0.0,Blue,0.9,18.97,0,7,2,2012,06,17 00:00:00,2017,11,2017-11-18 11,19,2017-11-18,11:19:00,Blue,50127.0,2012.0,6.0,2017.0,11.0,0,0,0,1,0
2014-01-11 00:00:00,1.0,Black,0.7,31.76,0,7,2,2014,01,11 00:00:00,2016,08,2016-08-08 11,41,2016-08-08,11:41:00,Black,64379.0,2014.0,1.0,2016.0,8.0,0,0,0,1,0
2017-01-20 00:00:00,nan,Red,0.33,26.79,15,4,4,2017,01,20 00:00:00,2018,02,2018-02-10 15,11,2018-02-10,15:11:00,Red,55201.0,2017.0,1.0,2018.0,2.0,0,0,1,0,0
2016-03-31 00:00:00,1.0,Black,0.16,8.69,0,1,1,2016,03,31 00:00:00,2019,05,2019-05-03 16,56,2019-05-03,16:56:00,Black,76458.0,2016.0,3.0,2019.0,5.0,0,1,0,0,0
2011-04-21 00:00:00,1.0,White,0.72,12.47,7,1,2,2011,04,21 00:00:00,2016,09,2016-09-09 17,38,2016-09-09,17:38:00,White,58264.0,2011.0,4.0,2016.0,9.0,0,1,0,0,0
2014-08-13 00:00:00,2.0,White,0.34,12.22,13,9,2,2014,08,13 00:00:00,2017,10,2017-10-14 11,44,2017-10-14,11:44:00,White,64237.0,2014.0,8.0,2017.0,10.0,0,0,0,0,1
2015-04-03 00:00:00,1.0,Tan,0.93,10.67,0,7,2,2015,04,03 00:00:00,2018,06,2018-06-12 18,13,2018-06-12,18:13:00,Tan,54882.0,2015.0,4.0,2018.0,6.0,0,0,0,1,0
2009-11-09 00:00:00,1.0,Orange Tabby,0.58,38.37,13,9,1,2009,11,09 00:00:00,2019,01,2019-01-27 00,00,2019-01-27,00:00:00,Orange,73326.0,2009.0,11.0,2019.0,1.0,0,0,0,0,1
2014-09-02 00:00:00,2.0,Brown Tabby,0.25,48.43,16,9,1,2014,09,02 00:00:00,2016,09,2016-09-24 09,00,2016-09-24,09:00:00,Brown,50312.0,2014.0,9.0,2016.0,9.0,0,0,0,0,1
2013-05-26 00:00:00,1.0,Tricolor,0.28,12.77,0,1,2,2013,05,26 00:00:00,2017,06,2017-06-20 16,54,2017-06-20,16:54:00,Tricolor,74205.0,2013.0,5.0,2017.0,6.0,0,1,0,0,0
2009-09-18 00:00:00,0.0,Black,0.44,31.74,0,7,2,2009,09,18 00:00:00,2017,10,2017-10-09 17,26,2017-10-09,17:26:00,Black,57574.0,2009.0,9.0,2017.0,10.0,0,0,0,1,0
2016-09-28 00:00:00,0.0,Tan,0.34,35.26,0,1,2,2016,09,28 00:00:00,2018,10,2018-10-24 17,13,2018-10-24,17:13:00,Tan,55486.0,2016.0,9.0,2018.0,10.0,0,1,0,0,0
2013-06-12 00:00:00,1.0,Tan,0.87,26.16,0,1,2,2013,06,12 00:00:00,2017,07,2017-07-06 17,46,2017-07-06,17:46:00,Tan,57740.0,2013.0,6.0,2017.0,7.0,0,1,0,0,0
2018-02-19 00:00:00,0.0,Torbie,0.98,10.99,17,9,1,2018,02,19 00:00:00,2018,09,2018-09-17 00,00,2018-09-17,00:00:00,Torbie,75160.0,2018.0,2.0,2018.0,9.0,0,0,0,0,1
2018-11-22 00:00:00,2.0,Brown Tabby,0.02,39.96,0,1,1,2018,11,22 00:00:00,2019,02,2019-02-11 17,59,2019-02-11,17:59:00,Brown,69864.0,2018.0,11.0,2019.0,2.0,0,1,0,0,0
2018-07-20 00:00:00,0.0,Brown,0.78,12.66,0,1,4,2018,07,20 00:00:00,2019,02,2019-02-27 16,05,2019-02-27,16:05:00,Brown,57569.0,2018.0,7.0,2019.0,2.0,0,1,0,0,0
2016-05-13 00:00:00,1.0,White,0.94,48.13,0,1,2,2016,05,13 00:00:00,2017,06,2017-06-06 17,46,2017-06-06,17:46:00,White,65436.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2015-01-20 00:00:00,0.0,Black,0.03,42.89,0,1,2,2015,01,20 00:00:00,2017,02,2017-02-15 12,07,2017-02-15,12:07:00,Black,70565.0,2015.0,1.0,2017.0,2.0,0,1,0,0,0
2014-02-21 00:00:00,0.0,Brown,0.28,19.8,0,7,2,2014,02,21 00:00:00,2017,03,2017-03-12 12,59,2017-03-12,12:59:00,Brown,61813.0,2014.0,2.0,2017.0,3.0,0,0,0,1,0
2010-01-15 00:00:00,0.0,Brown Tabby,0.14,44.63,13,9,1,2010,01,15 00:00:00,2018,07,2018-07-02 12,07,2018-07-02,12:07:00,Brown,70271.0,2010.0,1.0,2018.0,7.0,0,0,0,0,1
2015-08-02 00:00:00,0.0,Tortie,0.7,41.76,7,1,1,2015,08,02 00:00:00,2016,08,2016-08-20 16,48,2016-08-20,16:48:00,Tortie,56152.0,2015.0,8.0,2016.0,8.0,0,1,0,0,0
2013-12-22 00:00:00,0.0,Black,0.29,20.64,18,4,1,2013,12,22 00:00:00,2019,01,2019-01-12 11,31,2019-01-12,11:31:00,Black,61426.0,2013.0,12.0,2019.0,1.0,0,0,1,0,0
2017-07-30 00:00:00,0.0,Black,0.22,49.91,0,1,1,2017,07,30 00:00:00,2017,11,2017-11-01 19,07,2017-11-01,19:07:00,Black,58009.0,2017.0,7.0,2017.0,11.0,0,1,0,0,0
2011-08-26 00:00:00,1.0,Buff,0.64,47.49,0,7,2,2011,08,26 00:00:00,2018,11,2018-11-06 14,25,2018-11-06,14:25:00,Buff,74743.0,2011.0,8.0,2018.0,11.0,0,0,0,1,0
2016-03-26 00:00:00,1.0,Black,0.31,40.43,0,1,2,2016,03,26 00:00:00,2018,04,2018-04-23 18,19,2018-04-23,18:19:00,Black,61418.0,2016.0,3.0,2018.0,4.0,0,1,0,0,0
2016-03-16 00:00:00,2.0,Brown,0.76,21.7,13,9,2,2016,03,16 00:00:00,2016,10,2016-10-06 14,31,2016-10-06,14:31:00,Brown,51331.0,2016.0,3.0,2016.0,10.0,0,0,0,0,1
2009-12-26 00:00:00,1.0,Orange Tabby,0.87,49.8,13,9,1,2009,12,26 00:00:00,2017,01,2017-01-17 14,19,2017-01-17,14:19:00,Orange,60395.0,2009.0,12.0,2017.0,1.0,0,0,0,0,1
2013-06-26 00:00:00,nan,Brown,0.12,21.89,15,4,4,2013,06,26 00:00:00,2016,07,2016-07-17 08,14,2016-07-17,08:14:00,Brown,70610.0,2013.0,6.0,2016.0,7.0,0,0,1,0,0
2016-06-20 00:00:00,1.0,Black,0.35,13.94,13,9,2,2016,06,20 00:00:00,2017,08,2017-08-04 17,54,2017-08-04,17:54:00,Black,52985.0,2016.0,6.0,2017.0,8.0,0,0,0,0,1
2016-01-18 00:00:00,2.0,Brown,0.41,12.07,13,9,2,2016,01,18 00:00:00,2017,02,2017-02-15 00,00,2017-02-15,00:00:00,Brown,65514.0,2016.0,1.0,2017.0,2.0,0,0,0,0,1
2018-01-14 00:00:00,nan,Lynx Point,0.08,33.63,13,9,1,2018,01,14 00:00:00,2018,02,2018-02-11 14,50,2018-02-11,14:50:00,Lynx,52000.0,2018.0,1.0,2018.0,2.0,0,0,0,0,1
2014-08-29 00:00:00,1.0,White,0.11,49.56,13,9,4,2014,08,29 00:00:00,2016,09,2016-09-19 18,40,2016-09-19,18:40:00,White,56040.0,2014.0,8.0,2016.0,9.0,0,0,0,0,1
2015-05-03 00:00:00,0.0,Tricolor,0.77,19.38,13,9,2,2015,05,03 00:00:00,2018,05,2018-05-24 00,00,2018-05-24,00:00:00,Tricolor,67339.0,2015.0,5.0,2018.0,5.0,0,0,0,0,1
2016-03-20 00:00:00,1.0,Chocolate,0.78,40.9,0,1,2,2016,03,20 00:00:00,2018,06,2018-06-20 14,49,2018-06-20,14:49:00,Chocolate,63033.0,2016.0,3.0,2018.0,6.0,0,1,0,0,0
2017-08-03 00:00:00,1.0,Brown,0.87,37.03,0,1,2,2017,08,03 00:00:00,2018,09,2018-09-01 18,58,2018-09-01,18:58:00,Brown,71096.0,2017.0,8.0,2018.0,9.0,0,1,0,0,0
2014-12-28 00:00:00,1.0,White,0.3,24.09,0,1,2,2014,12,28 00:00:00,2018,06,2018-06-04 21,55,2018-06-04,21:55:00,White,69739.0,2014.0,12.0,2018.0,6.0,0,1,0,0,0
2016-07-16 00:00:00,0.0,Brown,0.65,36.82,0,1,2,2016,07,16 00:00:00,2016,11,2016-11-09 17,15,2016-11-09,17:15:00,Brown,74559.0,2016.0,7.0,2016.0,11.0,0,1,0,0,0
2016-02-04 00:00:00,2.0,Fawn,0.76,33.21,13,9,2,2016,02,04 00:00:00,2016,08,2016-08-13 12,05,2016-08-13,12:05:00,Fawn,71187.0,2016.0,2.0,2016.0,8.0,0,0,0,0,1
2015-12-13 00:00:00,1.0,Tan,0.55,41.94,0,7,2,2015,12,13 00:00:00,2017,01,2017-01-04 17,44,2017-01-04,17:44:00,Tan,75196.0,2015.0,12.0,2017.0,1.0,0,0,0,1,0
2016-11-03 00:00:00,1.0,White,0.81,17.78,0,1,2,2016,11,03 00:00:00,2019,01,2019-01-22 15,34,2019-01-22,15:34:00,White,69930.0,2016.0,11.0,2019.0,1.0,0,1,0,0,0
2013-03-24 00:00:00,0.0,Black,0.64,19.98,0,1,2,2013,03,24 00:00:00,2018,04,2018-04-20 18,23,2018-04-20,18:23:00,Black,58153.0,2013.0,3.0,2018.0,4.0,0,1,0,0,0
2014-11-30 00:00:00,2.0,Brown,0.98,44.72,9,2,2,2014,11,30 00:00:00,2018,12,2018-12-24 17,23,2018-12-24,17:23:00,Brown,73200.0,2014.0,11.0,2018.0,12.0,0,0,0,0,0
2017-10-08 00:00:00,0.0,Brown,0.69,43.59,0,1,2,2017,10,08 00:00:00,2018,11,2018-11-01 17,16,2018-11-01,17:16:00,Brown,67779.0,2017.0,10.0,2018.0,11.0,0,1,0,0,0
2008-10-06 00:00:00,1.0,Cream,0.57,30.65,0,7,2,2008,10,06 00:00:00,2017,08,2017-08-09 19,14,2017-08-09,19:14:00,Cream,56949.0,2008.0,10.0,2017.0,8.0,0,0,0,1,0
2018-01-14 00:00:00,nan,Brown Tabby,0.05,24.47,13,9,1,2018,01,14 00:00:00,2018,02,2018-02-11 14,49,2018-02-11,14:49:00,Brown,72922.0,2018.0,1.0,2018.0,2.0,0,0,0,0,1
2018-09-03 00:00:00,1.0,Brown Tabby,0.02,35.12,7,1,1,2018,09,03 00:00:00,2018,11,2018-11-25 07,29,2018-11-25,07:29:00,Brown,71723.0,2018.0,9.0,2018.0,11.0,0,1,0,0,0
